I_ti,V_i
-0.9481703614688397,130.58579473063674
-0.9740902406204508,130.57611035851122
2.9836605813992083,112.38181795858823
2.9612527398410426,112.388615532025
2.938843512082438,112.39532317840596
2.916432916116258,112.40194089617967
2.894020969936074,112.40846868387015
2.871607691535618,112.41490654007703
2.8491930989094527,112.42125446347534
2.826777210052424,112.42751245281573
2.8043600429598854,112.43368050692445
2.7819416156276393,112.43975862470327
2.759521946051872,112.44574680512966
2.7371010522293933,112.45164504725663
2.714678952157069,112.45745335021294
2.692255663832511,112.46317171320295
2.669831205253507,112.46880013550678
2.6474055944182693,112.47433861648022
2.624978849325357,112.47978715555483
2.602550987973622,112.48514575223794
2.5801220283624433,112.49041440611262
2.55769198849116,112.4955931168378
2.535260886359767,112.50068188414818
2.5128287399683353,112.50568070785435
2.490395567317268,112.51058958784274
2.46796138640722,112.5154085240757
2.4455262152390453,112.52013751659146
2.423090071814027,112.52477656550415
2.40065297413332,112.52932567100396
2.378214940198629,112.53378483335693
2.355775988011655,112.53815405290516
2.3333361355743216,112.54243333006676
2.31089540088872,112.54662266533585
2.2884538019570413,112.55072205928262
2.266011356781811,112.55473151255336
2.2435680833653318,112.55865102587043
2.221123999710363,112.56248060003233
2.198679123819563,112.56622023591368
2.1762334736957203,112.56986993446526
2.1537870673416952,112.57342969671407
2.131339922760352,112.5768995237633
2.108892057954797,112.58027941679231
2.086443490927816,112.58356937705679
2.0639942396825615,112.58676940588865
2.041544322221984,112.58987950469609
2.0190937565490743,112.59289967496363
1.9966425606667975,112.59582991825212
1.9741907525780302,112.59867023619877
1.9517383502857952,112.60142063051713
1.929285371792699,112.60408110299718
1.9068318351016185,112.6066516555053
1.8843777582151406,112.6091322899843
1.8619231591357912,112.61152300845346
1.8394680558659777,112.61382381300854
1.8170124664079235,112.61603470582178
1.7945564087639054,112.61815568914193
1.772099900935689,112.62018676529435
1.7496429609252142,112.62212793668087
1.7271856067340354,112.62397920577997
1.7047278563635522,112.62574057514671
1.682269727814953,112.62741204741278
1.6598112390891449,112.6289936252865
1.637352408186993,112.63048531155286
1.6148932531087583,112.6318871090736
1.592433791854782,112.63319902078707
1.569974042424922,112.63442104970844
1.547514022818791,112.63555319892956
1.5250537510356894,112.63659547161909
1.5025932450745487,112.6375478710225
1.4801325229341598,112.63841040046204
1.457671602612613,112.6391830633368
1.4352105021079882,112.63986586312276
1.412749239417785,112.64045880337275
1.3902878325391623,112.64096188771649
1.367826299468875,112.64137511986064
1.3453646582032097,112.64169850358881
1.3229029267382226,112.64193204276155
1.300441123069172,112.6420757413164
1.2779792651912083,112.64212960326792
1.2555173710988123,112.64209363270766
1.2330554587860267,112.64196783380426
1.210593546246396,112.64175221080339
1.1881316514728986,112.64144676802785
1.1656697924581918,112.6410515098775
1.1432079871940388,112.64056644082937
1.1207462536720025,112.63999156543763
1.098284609882874,112.63932688833361
1.0758230738169199,112.63857241422588
1.0533616634638099,112.63772814790015
1.0309003968125543,112.63679409421941
1.0084392918517446,112.63577025812394
0.985978366568987,112.63465664463124
0.9635176389515894,112.63345325883613
0.941057126985998,112.63216010591076
0.9185968486580345,112.6307771911046
0.8961368219528296,112.62930451974452
0.873677064854764,112.62774209723474
0.851217595347701,112.6260899290569
0.8287584314144243,112.62434802077006
0.8062995910373272,112.62251637801072
0.7838410921978429,112.62059500649286
0.7613829528766862,112.61858391200796
0.7389251910537902,112.61648310042499
0.7164678247082366,112.61429257769043
0.6940108718184992,112.61201234982838
0.6715543503618782,112.60964242294042
0.6490982783151846,112.60718280320584
0.6266426736541777,112.60463349688145
0.6041875543538042,112.60199451030171
0.58173293838813,112.59926584987879
0.5592788437302807,112.59644752210247
0.5368252883526754,112.5935395335403
0.5143722902264654,112.59054189083749
0.4919198673222178,112.58745460071701
0.46946803760935607,112.58427766997963
0.447016819056393,112.58101110550385
0.42456622963086543,112.577654914246
0.40211628729927806,112.57420910324024
0.3796670100273336,112.57067367959857
0.35721841577937097,112.56704865051084
0.3347705225190505,112.56333402324485
0.31232334820879326,112.55952980514623
0.2898769108100163,112.5556360036386
0.2674312282830673,112.5516526262235
0.2449863185871648,112.54757968048045
0.2225421996806285,112.543417174067
0.2000988895203244,112.53916511471866
0.17765640606234268,112.53482351024901
0.15521476726144012,112.5303923685497
0.13277399107127286,112.52587169759039
0.11033409544433614,112.52126150541893
0.08789509833189713,112.51656180016123
0.06545701768423462,112.5117725900214
0.0430198714500738,112.50689388328159
0.020583677577272974,112.50192568830231
-0.0018515459877399554,112.49686801352213
-0.024285781299730802,112.49172086745791
-0.04671901041472304,112.48648425870476
-0.06915121539006086,112.48115819593603
-0.09158237828417337,112.4757426879034
-0.11401248115713569,112.4702377434368
-0.1364415060699884,112.46464337144454
-0.1588694350852935,112.45895958091327
-0.18129625026690266,112.45318638090804
-0.20372193368002178,112.44732378057222
-0.22614646739126876,112.44137178912766
-0.2485698334684443,112.43533041587466
-0.2709920139810895,112.42919967019189
-0.2934129909998031,112.42297956153661
-0.3158327465968027,112.4166700994445
-0.3382512628456902,112.41027129352982
-0.360668521821514,112.40378315348529
-0.38308450560083207,112.39720568908226
-0.4054991962614791,112.39053891017068
-0.4279125758831237,112.38378282667902
-0.4503246265465888,112.37693744861447
-0.47273533033440995,112.37000278606283
-0.49514466933060164,112.36297884918852
-0.5175526256207195,112.35586564823474
-0.5399591812919251,112.34866319352332
-0.5623643184327487,112.34137149545491
-0.584768019133652,112.3339905645088
-0.6071702654863433,112.32652041124314
-0.6295710395843404,112.31896104629485
-0.6519703235227337,112.31131248037964
-0.6743680993982503,112.30357472429212
-0.6967643493093161,112.29574778890569
-0.719159055355823,112.28783168517269
-0.7415521996396873,112.27982642412427
-0.7639437642641681,112.27173201687062
-0.7863337313344267,112.26354847460078
-0.808722082957294,112.25527580858281
-0.8311088012413301,112.2469140301637
-0.8534938682968916,112.23846315076948
-0.8758772662358928,112.22992318190524
-0.8982589771723691,112.221294135155
-0.9206389832217925,112.21257602218202
-0.9430172665016332,112.2037688547285
-0.965393809131124,112.19487264461583
-0.9877685932313232,112.1858874037445
2.993277360394047,95.66641476806745
2.973969997864466,95.67396848456957
2.9546611015460424,95.68144452290043
2.9353506870765713,95.68884287858644
2.9160387700935892,95.69616354715404
2.8967253662349775,95.70340652412958
2.8774104911382734,95.7105718050395
2.858094160441357,95.71765938541017
2.838776389781766,95.72466926076802
2.819457194797296,95.73160142663943
2.800136591125741,95.73845587855077
2.7808145944046383,95.7452326120285
2.7614912202718687,95.75193162259896
2.7421664843649696,95.7585529057886
2.722840402321822,95.76509645712378
2.703512989779963,95.77156227213094
2.6841842623771863,95.77795034633644
2.6648542357512888,95.78426067526668
2.6455229255398063,95.7904932544481
2.62619034738062,95.79664807940703
2.606856516911267,95.80272514566995
2.5875214497696293,95.8087244487632
2.5681851615932425,95.81464598421323
2.548847668019901,95.82048974754639
2.5295089846874026,95.82625573428909
2.510169127233281,95.83194393996776
2.4908281112954196,95.83755436010874
2.4714859525113546,95.8430869902385
2.4521426665189665,95.84854182588339
2.4327982689557937,95.85391886256984
2.4134527754596293,95.85921809582423
2.3941062016682695,95.86443952117294
2.374758563219251,95.86958313414243
2.355409875750455,95.87464893025903
2.336060154899419,95.87963690504918
2.3167094163040227,95.88454705403926
2.297357675601804,95.8893793727557
2.278004948430558,95.89413385672488
2.2586512504280787,95.89881050147318
2.2392965972319043,95.90340930252702
2.219941004479915,95.9079302554128
2.2005844878096488,95.91237335565691
2.1812270628589854,95.91673859878576
2.1618687452654624,95.92102598032575
2.142509550666875,95.92523549580326
2.1231494947010177,95.9293671407447
2.1037885930054285,95.93342091067649
2.0844268612179873,95.93739680112499
2.0650643149762313,95.94129480761664
2.0457009699180424,95.9451149256778
2.0263368416809566,95.94885715083491
2.006971945902769,95.95252147861434
1.987606298221275,95.95610790454248
1.9682399142740115,95.95961642414576
1.9488728096988595,95.96304703295056
1.9295050001333558,95.96639972648329
1.9101365012153817,95.96967450027033
1.890767328582474,95.97287134983812
1.8713974978724277,95.97599027071301
1.852027024723038,95.97903125842141
1.8326559247718417,95.98199430848976
1.8132842136567198,95.98487941644441
1.7939119070152096,95.98768657781179
1.7745390204851916,95.99041578811827
1.7551655697042032,95.99306704289029
1.7357915703100393,95.99564033765422
1.7164170379404948,95.99813566793647
1.697041988233107,96.00055302926343
1.6776664368257566,96.00289241716149
1.6582903993559805,96.00515382715707
1.63891389146166,96.00733725477657
1.6195369287803323,96.00944269554638
1.6001595269497917,96.01147014499291
1.5807817016078338,96.01341959864253
1.5614034683919953,96.01529105202168
1.5420248429401575,96.01708450065672
1.522645840889857,96.01879994007409
1.5032664778789753,96.02043736580015
1.4838867695450488,96.02199677336132
1.4645067315258729,96.023478158284
1.4451263794592426,96.02488151609458
1.425745728982695,96.02620684231947
1.4063648733475456,96.02746689396763
1.3869837694804037,96.02865201310178
1.3676024172776688,96.0297596069767
1.3482208324115068,96.03078967681253
1.328839030554341,96.03174222382947
1.3094570273785946,96.03261724924768
1.2900748385564345,96.03341475428735
1.2706924797603691,96.03413474016861
1.2513099666625647,96.03477720811166
1.2319273149355312,96.03534215933668
1.2125445402514334,96.03582959506383
1.193161658282696,96.03623951651326
1.1737786847017422,96.03657192490518
1.1543956351807376,96.03682682145974
1.1350125253921923,96.03700420739712
1.1156293710082712,96.03710408393746
1.0962461877014849,96.03712645230098
1.0768629911439984,96.03707131370783
1.0574797970082355,96.03693866937817
1.03809662096662,96.03672852053218
1.0187134786913177,96.03644086839005
0.9993303858548377,96.03607571417191
0.9799473581293465,96.03563305909796
0.9605644111873535,96.03511290438838
0.9411815607010239,96.03451525126331
0.921798822342782,96.03384010094295
0.9024162117850507,96.03308745464747
0.8830337446999965,96.03225731359701
0.8636514367601289,96.03134967901178
0.8442693036376132,96.03036455211193
0.8248873610049596,96.02930193411765
0.8055056245343335,96.02816182624909
0.7861241098981582,96.02694422972641
0.7667428327688579,96.02564914576982
0.7473618088185983,96.02427657559947
0.7279810537198885,96.02282652043553
0.7086005831448947,96.02129898149818
0.6892204127661268,96.01969396000759
0.6698405582557497,96.0180114571839
0.6504610352861876,96.01625147424733
0.6310818595298642,96.01441401241803
0.6117030466589449,96.01249907291617
0.5923246123459396,96.01050665696192
0.5729465722630139,96.00843676577546
0.5535689420826775,96.00628940057696
0.5341917374770959,96.00406456258658
0.514814974118693,96.00176225302448
0.49543866767989253,95.99938247311088
0.47606283383285986,95.9969252240659
0.4566874882501052,95.99439050710976
0.43731264660379365,95.99177832346257
0.4179383245664351,95.98908867434456
0.3985645378101952,95.98632156097587
0.37919130200749773,95.98347698457667
0.3598186328307662,95.98055494636715
0.3404465459521665,95.97755544756745
0.32107505704420825,95.9744784893978
0.301704181779057,95.97132407307829
0.2823339358292225,95.96809219982917
0.2629643348668703,95.96478287087056
0.24359539456442447,95.96139608742264
0.2242271305943082,95.95793185070562
0.20485955862868743,95.95439016193961
0.18549269434007193,95.95077102234484
0.16612655340062715,95.94707443314142
0.14676115148286273,95.94330039554958
0.1273965042589446,95.93944891078945
0.10803262740129632,95.93551998008121
0.08866953658234139,95.93151360464508
0.06930724747424583,95.92742978570115
0.049945775749519083,95.92326852446965
0.03058513708032684,95.91902982217071
0.011225347139178832,95.91471368002456
-0.008133578401759267,95.91032009925131
-0.02749162387006371,95.90584908107115
-0.04684877359331102,95.9013006267043
-0.06620501189933539,95.89667473737084
-0.08556032311562714,95.89197141429104
-0.10491469157002059,95.88719065868499
-0.12426810159000612,95.88233247177291
-0.14362053750341802,95.87739685477493
-0.1629719836378326,95.87238380891125
-0.1823224243208262,95.86729333540207
-0.20167184388023313,95.8621254354675
-0.2210202266435438,95.85688011032777
-0.24036755693859232,95.85155736120299
-0.2597138190928693,95.84615718931339
-0.27905899743420876,95.8406795958791
-0.29840307629018725,95.83512458212029
-0.3177462103621489,95.82949623714988
-0.3370885093248803,95.82379756972193
-0.35642967720210517,95.81802185553937
-0.3757696984913934,95.81216909989492
-0.3951085576899729,95.8062393080814
-0.4144462392954136,95.80023248539155
-0.4337827278050288,95.79414863711816
-0.4531180077161314,95.78798776855402
-0.4724520635262923,95.78174988499187
-0.49178487973273866,95.77543499172452
-0.5111164408330404,95.76904309404472
-0.5304467313244254,95.76257419724529
-0.5497757357044641,95.75602830661893
-0.5691034384704694,95.74940542745846
-0.5884298241197543,95.74270556505667
-0.6077548771498895,95.7359287247063
-0.6270785820581024,95.72907491170017
-0.646400923341963,95.72214413133099
-0.665721885498699,95.71513638889161
-0.685041453025881,95.70805168967473
-0.7043596104208216,95.70089003897316
-0.7236763421808339,95.69365144207971
-0.7429916328034891,95.68633590428709
-0.7623054667860139,95.67894343088815
-0.7816178286259783,95.67147402717558
-0.8009287028206107,95.66392769844224
-0.8202380738674808,95.65630444998081
-0.839545926263902,95.64860428708413
-0.8588522445071873,95.640827215045
-0.8781570130949072,95.63297323915612
-0.8974602165242891,95.62504236471032
-0.9167618392929031,95.61703459700034
-0.9360618658979767,95.60894994131901
-0.9553602808370807,95.60078840295903
